date_time,date,power
15/03/17 0:30,03/15/2017,764.5882991
15/03/17 1:30,03/15/2017,690.6202487
15/03/17 2:30,03/15/2017,585.8891146
15/03/17 3:30,03/15/2017,522.2517251
15/03/17 4:30,03/15/2017,596.6160257
15/03/17 5:30,03/15/2017,691.3888163
15/03/17 6:30,03/15/2017,345.7365849
15/03/17 7:30,03/15/2017,591.0482761
15/03/17 8:30,03/15/2017,315.7222452
15/03/17 9:30,03/15/2017,333.845658
15/03/17 10:30,03/15/2017,320.4291097
15/03/17 11:30,03/15/2017,455.0812992
15/03/17 12:30,03/15/2017,420.322397
15/03/17 13:30,03/15/2017,177.7424703
15/03/17 14:30,03/15/2017,172.6183315
15/03/17 15:30,03/15/2017,175.4944536
15/03/17 16:30,03/15/2017,185.797299
15/03/17 17:30,03/15/2017,128.6562562
15/03/17 18:30,03/15/2017,97.40272383
15/03/17 19:30,03/15/2017,171.3897659
15/03/17 20:30,03/15/2017,106.2668305
15/03/17 21:30,03/15/2017,57.35910578
15/03/17 22:30,03/15/2017,44.26811066
15/03/17 23:30,03/15/2017,42.76586355
16/03/17 0:30,03/16/2017,128.0614641
16/03/17 1:30,03/16/2017,213.2947605
16/03/17 2:30,03/16/2017,89.9036014
16/03/17 3:30,03/16/2017,26.39226455
16/03/17 4:30,03/16/2017,201.5304535
16/03/17 5:30,03/16/2017,356.0326176
16/03/17 6:30,03/16/2017,466.3356605
16/03/17 7:30,03/16/2017,379.0628248
16/03/17 8:30,03/16/2017,327.0381262
16/03/17 9:30,03/16/2017,41.01786222
16/03/17 10:30,03/16/2017,156.064604
16/03/17 11:30,03/16/2017,392.5406286
16/03/17 12:30,03/16/2017,330.1396281
16/03/17 13:30,03/16/2017,370.7148784
16/03/17 14:30,03/16/2017,324.5919455
16/03/17 15:30,03/16/2017,135.4927854
16/03/17 16:30,03/16/2017,126.2449953
16/03/17 17:30,03/16/2017,180.7035432
16/03/17 18:30,03/16/2017,1328.731914
16/03/17 19:30,03/16/2017,2002.736783
16/03/17 20:30,03/16/2017,1364.384525
16/03/17 21:30,03/16/2017,1217.704046
16/03/17 22:30,03/16/2017,1144.869823
16/03/17 23:30,03/16/2017,1126.755745
17/03/17 0:30,03/17/2017,1516.389063
17/03/17 1:30,03/17/2017,943.3882713
17/03/17 2:30,03/17/2017,549.9774756
17/03/17 3:30,03/17/2017,217.3552869
17/03/17 4:30,03/17/2017,254.0719991
17/03/17 5:30,03/17/2017,402.040836
17/03/17 6:30,03/17/2017,265.767877
17/03/17 7:30,03/17/2017,274.1269358
17/03/17 8:30,03/17/2017,575.2187344
17/03/17 9:30,03/17/2017,130.1062745
17/03/17 10:30,03/17/2017,137.4630142
17/03/17 11:30,03/17/2017,99.18530461
17/03/17 12:30,03/17/2017,121.6876578
17/03/17 15:30,03/17/2017,590.9647096
17/03/17 16:30,03/17/2017,599.1531337
17/03/17 17:30,03/17/2017,342.3407983
17/03/17 18:30,03/17/2017,421.9607573
17/03/17 19:30,03/17/2017,255.7479351
17/03/17 20:30,03/17/2017,422.9780601
17/03/17 21:30,03/17/2017,326.4055315
17/03/17 22:30,03/17/2017,292.1976744
17/03/17 23:30,03/17/2017,351.5642109
20/03/17 0:30,03/20/2017,265.8768179
20/03/17 1:30,03/20/2017,578.8231228
20/03/17 2:30,03/20/2017,1072.429243
20/03/17 3:30,03/20/2017,534.797488
20/03/17 4:30,03/20/2017,464.5332065
20/03/17 5:30,03/20/2017,435.6740849
20/03/17 6:30,03/20/2017,306.9227395
20/03/17 7:30,03/20/2017,400.1638942
20/03/17 8:30,03/20/2017,1107.619036
20/03/17 9:30,03/20/2017,292.1997928
20/03/17 10:30,03/20/2017,295.7940244
20/03/17 11:30,03/20/2017,339.4480356
20/03/17 12:30,03/20/2017,405.6515255
20/03/17 13:30,03/20/2017,604.1100301
20/03/17 14:30,03/20/2017,604.2273358
20/03/17 15:30,03/20/2017,716.3775733
20/03/17 16:30,03/20/2017,418.5937975
20/03/17 17:30,03/20/2017,274.5740937
20/03/17 18:30,03/20/2017,256.1069885
20/03/17 19:30,03/20/2017,253.8349519
20/03/17 20:30,03/20/2017,237.8394511
20/03/17 21:30,03/20/2017,241.1466183
20/03/17 22:30,03/20/2017,244.1465367
20/03/17 23:30,03/20/2017,238.7445013
21/03/17 0:30,03/21/2017,662.9311414
21/03/17 1:30,03/21/2017,600.2552926
21/03/17 2:30,03/21/2017,1070.715237
21/03/17 3:30,03/21/2017,379.8747152
21/03/17 4:30,03/21/2017,368.3352415
21/03/17 5:30,03/21/2017,511.2486142
21/03/17 6:30,03/21/2017,1355.638074
21/03/17 7:30,03/21/2017,633.2412301
21/03/17 8:30,03/21/2017,553.8023541
21/03/17 9:30,03/21/2017,326.3351694
21/03/17 10:30,03/21/2017,310.4936609
21/03/17 11:30,03/21/2017,396.7133784
21/03/17 12:30,03/21/2017,497.7853316
21/03/17 13:30,03/21/2017,587.3533796
21/03/17 14:30,03/21/2017,559.4262395
21/03/17 15:30,03/21/2017,972.8384029
21/03/17 16:30,03/21/2017,1067.428989
21/03/17 17:30,03/21/2017,582.7128003
21/03/17 18:30,03/21/2017,643.2222601
21/03/17 19:30,03/21/2017,309.2679618
21/03/17 20:30,03/21/2017,326.0252679
21/03/17 21:30,03/21/2017,299.2459394
21/03/17 22:30,03/21/2017,294.0544463
21/03/17 23:30,03/21/2017,290.9364368
19/04/17 11:30,04/19/2017,0.253455531
19/04/17 12:30,04/19/2017,279.5091836
19/04/17 13:30,04/19/2017,262.17362
19/04/17 14:30,04/19/2017,216.4504504
19/04/17 15:30,04/19/2017,385.2460904
19/04/17 16:30,04/19/2017,927.1137218
19/04/17 17:30,04/19/2017,1535.180416
19/04/17 18:30,04/19/2017,178.5511905
19/04/17 19:30,04/19/2017,165.0341108
19/04/17 20:30,04/19/2017,124.9516465
19/04/17 21:30,04/19/2017,125.6346321
19/04/17 22:30,04/19/2017,145.9882301
19/04/17 23:30,04/19/2017,239.3556804
20/04/17 0:30,04/20/2017,298.6034897
20/04/17 1:30,04/20/2017,210.1465291
20/04/17 2:30,04/20/2017,109.961019
20/04/17 3:30,04/20/2017,72.16718414
20/04/17 4:30,04/20/2017,143.6904556
20/04/17 5:30,04/20/2017,130.1453903
20/04/17 6:30,04/20/2017,103.2483066
20/04/17 7:30,04/20/2017,123.5728828
20/04/17 8:30,04/20/2017,359.0013768
20/04/17 9:30,04/20/2017,199.8487078
20/04/17 10:30,04/20/2017,163.4650812
20/04/17 11:30,04/20/2017,88.60699085
20/04/17 12:30,04/20/2017,242.468476
20/04/17 13:30,04/20/2017,300.6715429
20/04/17 14:30,04/20/2017,1151.691635
20/04/17 15:30,04/20/2017,609.0834726
20/04/17 16:30,04/20/2017,275.6346565
20/04/17 17:30,04/20/2017,227.0909912
20/04/17 18:30,04/20/2017,128.9473485
20/04/17 19:30,04/20/2017,154.5774563
20/04/17 20:30,04/20/2017,164.7817652
20/04/17 21:30,04/20/2017,163.2786154
20/04/17 22:30,04/20/2017,121.2954649
20/04/17 23:30,04/20/2017,144.5616678
21/04/17 0:30,04/21/2017,654.1525267
21/04/17 1:30,04/21/2017,363.1289592
21/04/17 2:30,04/21/2017,206.448677
21/04/17 3:30,04/21/2017,115.9446491
21/04/17 4:30,04/21/2017,59.35042623
21/04/17 5:30,04/21/2017,141.5694306
21/04/17 6:30,04/21/2017,160.1238287
21/04/17 7:30,04/21/2017,122.7336226
21/04/17 8:30,04/21/2017,253.2127615
21/04/17 9:30,04/21/2017,199.2908901
21/04/17 10:30,04/21/2017,170.6563802
21/04/17 11:30,04/21/2017,164.5852139
21/04/17 12:30,04/21/2017,206.7933235
21/04/17 13:30,04/21/2017,335.9836223
21/04/17 14:30,04/21/2017,348.6600164
21/04/17 15:30,04/21/2017,344.4084413
21/04/17 16:30,04/21/2017,672.6582246
21/04/17 17:30,04/21/2017,237.6422194
21/04/17 18:30,04/21/2017,106.2327818
21/04/17 19:30,04/21/2017,181.95495
21/04/17 20:30,04/21/2017,95.96141164
21/04/17 21:30,04/21/2017,106.4030045
21/04/17 22:30,04/21/2017,120.7561434
21/04/17 23:30,04/21/2017,124.6267474
24/04/17 0:30,04/24/2017,270.5263532
24/04/17 1:30,04/24/2017,392.1961408
24/04/17 2:30,04/24/2017,335.0413928
24/04/17 3:30,04/24/2017,141.7705882
24/04/17 4:30,04/24/2017,77.99150994
24/04/17 5:30,04/24/2017,125.3259166
24/04/17 6:30,04/24/2017,74.11200319
24/04/17 7:30,04/24/2017,78.3074437
24/04/17 8:30,04/24/2017,201.6671224
24/04/17 9:30,04/24/2017,224.2196054
24/04/17 10:30,04/24/2017,118.6627294
24/04/17 11:30,04/24/2017,111.8442912
24/04/17 12:30,04/24/2017,233.6606618
24/04/17 13:30,04/24/2017,276.59523
24/04/17 14:30,04/24/2017,346.086674
24/04/17 15:30,04/24/2017,397.8953256
24/04/17 16:30,04/24/2017,248.3584485
24/04/17 17:30,04/24/2017,158.9685857
24/04/17 18:30,04/24/2017,153.2370997
24/04/17 19:30,04/24/2017,149.5008784
24/04/17 20:30,04/24/2017,148.4724053
24/04/17 21:30,04/24/2017,150.6587813
24/04/17 22:30,04/24/2017,148.9934805
24/04/17 23:30,04/24/2017,260.0860425
25/04/17 0:30,04/25/2017,229.5546102
25/04/17 1:30,04/25/2017,300.5369225
25/04/17 2:30,04/25/2017,308.600339
25/04/17 3:30,04/25/2017,175.6367094
25/04/17 4:30,04/25/2017,214.5820814
25/04/17 5:30,04/25/2017,223.7675742
25/04/17 6:30,04/25/2017,244.1847461
25/04/17 7:30,04/25/2017,179.1052463
25/04/17 8:30,04/25/2017,209.8785918
25/04/17 9:30,04/25/2017,170.783441
25/04/17 10:30,04/25/2017,254.872629
25/04/17 11:30,04/25/2017,245.2881319
25/04/17 12:30,04/25/2017,291.6515865
25/04/17 13:30,04/25/2017,355.2811185
25/04/17 14:30,04/25/2017,396.6613457
25/04/17 15:30,04/25/2017,348.4377358
25/04/17 16:30,04/25/2017,269.7002513
25/04/17 17:30,04/25/2017,264.6058428
25/04/17 18:30,04/25/2017,217.489964
25/04/17 19:30,04/25/2017,135.1450053
25/04/17 20:30,04/25/2017,133.3226477
25/04/17 21:30,04/25/2017,136.8874351
25/04/17 22:30,04/25/2017,144.8573574
25/04/17 23:30,04/25/2017,243.6364402
26/04/17 0:30,04/26/2017,304.0831711
26/04/17 1:30,04/26/2017,154.5236428
26/04/17 2:30,04/26/2017,518.3969932
26/04/17 3:30,04/26/2017,112.1133851
26/04/17 4:30,04/26/2017,215.1977375
26/04/17 5:30,04/26/2017,268.313842
26/04/17 6:30,04/26/2017,178.9764345
26/04/17 7:30,04/26/2017,152.9465406
26/04/17 8:30,04/26/2017,152.5728075
26/04/17 9:30,04/26/2017,184.1324456
26/04/17 10:30,04/26/2017,142.6099192
26/04/17 11:30,04/26/2017,189.242429
26/04/17 12:30,04/26/2017,278.9429166
26/04/17 13:30,04/26/2017,272.0696422
26/04/17 14:30,04/26/2017,353.0469858
26/04/17 15:30,04/26/2017,357.4480123
26/04/17 16:30,04/26/2017,253.5822592
26/04/17 17:30,04/26/2017,201.3323615
26/04/17 18:30,04/26/2017,158.7103727
26/04/17 19:30,04/26/2017,138.1366144
26/04/17 20:30,04/26/2017,137.6142429
26/04/17 21:30,04/26/2017,134.9231515
26/04/17 22:30,04/26/2017,131.7145905
26/04/17 23:30,04/26/2017,166.0090968
27/04/17 0:30,04/27/2017,300.7943216
27/04/17 1:30,04/27/2017,202.8177179
27/04/17 2:30,04/27/2017,443.5201597
27/04/17 3:30,04/27/2017,176.2407108
27/04/17 4:30,04/27/2017,243.2957316
27/04/17 5:30,04/27/2017,263.6215495
27/04/17 6:30,04/27/2017,203.812476
27/04/17 7:30,04/27/2017,178.331593
27/04/17 8:30,04/27/2017,275.3500134
27/04/17 9:30,04/27/2017,147.0435774
27/04/17 10:30,04/27/2017,189.9171787
27/04/17 11:30,04/27/2017,182.7993566
27/04/17 12:30,04/27/2017,209.277648
27/04/17 13:30,04/27/2017,354.4707338
27/04/17 14:30,04/27/2017,55.9667853
27/04/17 15:30,04/27/2017,221.5611064
27/04/17 16:30,04/27/2017,326.7067537
27/04/17 17:30,04/27/2017,350.8811872
27/04/17 18:30,04/27/2017,1133.096916
27/04/17 19:30,04/27/2017,1047.250981
27/04/17 20:30,04/27/2017,1353.642549
27/04/17 21:30,04/27/2017,157.9309857
27/04/17 22:30,04/27/2017,151.5410127
27/04/17 23:30,04/27/2017,131.4730042
28/04/17 0:30,04/28/2017,705.337647
28/04/17 1:30,04/28/2017,48.77582855
28/04/17 2:30,04/28/2017,51.72611272
28/04/17 3:30,04/28/2017,67.2313487
28/04/17 4:30,04/28/2017,73.02967214
28/04/17 5:30,04/28/2017,66.99921911
28/04/17 6:30,04/28/2017,58.4969001
28/04/17 7:30,04/28/2017,50.38508914
28/04/17 8:30,04/28/2017,48.77439781
28/04/17 9:30,04/28/2017,52.532145
28/04/17 10:30,04/28/2017,100.9352633
28/04/17 11:30,04/28/2017,137.4837888
28/04/17 12:30,04/28/2017,119.8355815
28/04/17 13:30,04/28/2017,77.88137928
28/04/17 14:30,04/28/2017,50.5599423
28/04/17 15:30,04/28/2017,48.63540693
28/04/17 16:30,04/28/2017,52.26700905
28/04/17 17:30,04/28/2017,76.9420131
28/04/17 18:30,04/28/2017,76.75105286
28/04/17 19:30,04/28/2017,72.17904195
28/04/17 20:30,04/28/2017,49.15831151
28/04/17 21:30,04/28/2017,48.00225291
28/04/17 22:30,04/28/2017,47.25769433
28/04/17 23:30,04/28/2017,66.81308844
01/05/17 0:30,05/01/17,69.36043419
01/05/17 1:30,05/01/17,71.77618423
01/05/17 2:30,05/01/17,51.93043706
01/05/17 3:30,05/01/17,47.1836808
01/05/17 4:30,05/01/17,49.4691471
01/05/17 5:30,05/01/17,244.265427
01/05/17 6:30,05/01/17,251.7141701
01/05/17 7:30,05/01/17,323.7367252
01/05/17 8:30,05/01/17,328.6869458
01/05/17 9:30,05/01/17,213.4170249
01/05/17 10:30,05/01/17,205.5200883
01/05/17 11:30,05/01/17,219.2971997
01/05/17 12:30,05/01/17,232.8040434
01/05/17 13:30,05/01/17,342.0117213
01/05/17 14:30,05/01/17,811.7901545
01/05/17 15:30,05/01/17,1286.827685
01/05/17 16:30,05/01/17,593.4321262
01/05/17 17:30,05/01/17,159.1223795
01/05/17 18:30,05/01/17,158.8718864
01/05/17 19:30,05/01/17,133.8450615
01/05/17 20:30,05/01/17,201.8060255
01/05/17 21:30,05/01/17,166.7339491
01/05/17 22:30,05/01/17,155.4529484
01/05/17 23:30,05/01/17,144.52038
02/05/17 0:30,05/02/17,674.2473441
02/05/17 1:30,05/02/17,214.1746466
02/05/17 2:30,05/02/17,304.1706086
02/05/17 3:30,05/02/17,149.9169767
02/05/17 4:30,05/02/17,95.47936585
02/05/17 5:30,05/02/17,315.8037214
02/05/17 6:30,05/02/17,189.7753555
02/05/17 7:30,05/02/17,164.4942375
02/05/17 8:30,05/02/17,174.1473782
02/05/17 9:30,05/02/17,1.492364597
02/05/17 10:30,05/02/17,221.2740619
02/05/17 11:30,05/02/17,256.3313646
02/05/17 12:30,05/02/17,220.9569421
02/05/17 13:30,05/02/17,245.3766077
02/05/17 14:30,05/02/17,823.3918174
02/05/17 15:30,05/02/17,1759.014322
02/05/17 16:30,05/02/17,478.2877603
02/05/17 17:30,05/02/17,209.7992848
02/05/17 18:30,05/02/17,245.8413119
02/05/17 19:30,05/02/17,139.9332816
02/05/17 20:30,05/02/17,130.3270031
02/05/17 21:30,05/02/17,189.918555
02/05/17 22:30,05/02/17,206.5079206
02/05/17 23:30,05/02/17,130.4136234
03/05/17 0:30,05/03/17,163.74028
03/05/17 1:30,05/03/17,285.6253241
03/05/17 2:30,05/03/17,210.6480512
03/05/17 3:30,05/03/17,205.7435305
03/05/17 4:30,05/03/17,236.4791174
03/05/17 5:30,05/03/17,306.9490138
03/05/17 6:30,05/03/17,269.0486626
03/05/17 7:30,05/03/17,241.6618089
03/05/17 8:30,05/03/17,416.5639203
03/05/17 9:30,05/03/17,333.263058
03/05/17 10:30,05/03/17,207.5806412
03/05/17 11:30,05/03/17,139.9365055
03/05/17 12:30,05/03/17,251.4174027
03/05/17 13:30,05/03/17,260.4976542
03/05/17 14:30,05/03/17,151.5914566
03/05/17 15:30,05/03/17,306.2633393
03/05/17 16:30,05/03/17,127.6736523
03/05/17 17:30,05/03/17,214.2478487
03/05/17 18:30,05/03/17,206.975894
03/05/17 19:30,05/03/17,175.3061801
03/05/17 20:30,05/03/17,144.2619711
03/05/17 21:30,05/03/17,210.4629413
03/05/17 22:30,05/03/17,217.3803229
03/05/17 23:30,05/03/17,146.229199
04/05/17 0:30,05/04/17,340.3441923
04/05/17 1:30,05/04/17,179.8867422
04/05/17 2:30,05/04/17,312.6721838
04/05/17 3:30,05/04/17,174.0802755
04/05/17 4:30,05/04/17,216.8358586
04/05/17 5:30,05/04/17,318.8585469
04/05/17 6:30,05/04/17,227.8656383
04/05/17 7:30,05/04/17,179.1242059
04/05/17 8:30,05/04/17,245.3389435
04/05/17 9:30,05/04/17,206.3751551
04/05/17 10:30,05/04/17,242.0509519
04/05/17 11:30,05/04/17,270.7354768
04/05/17 12:30,05/04/17,230.7139813
04/05/17 13:30,05/04/17,188.6556427
04/05/17 14:30,05/04/17,136.7282478
04/05/17 15:30,05/04/17,260.3690883
04/05/17 16:30,05/04/17,353.19702
04/05/17 17:30,05/04/17,1346.220319
04/05/17 18:30,05/04/17,1293.620627
04/05/17 19:30,05/04/17,1203.611785
04/05/17 20:30,05/04/17,1109.350174
04/05/17 21:30,05/04/17,1177.944712
04/05/17 22:30,05/04/17,1158.468757
04/05/17 23:30,05/04/17,787.2947859
05/05/17 0:30,05/05/17,172.9829652
05/05/17 1:30,05/05/17,235.2048308
05/05/17 2:30,05/05/17,216.5614604
05/05/17 3:30,05/05/17,201.0467904
05/05/17 4:30,05/05/17,259.2089139
05/05/17 5:30,05/05/17,184.3578488
05/05/17 6:30,05/05/17,188.7730278
05/05/17 7:30,05/05/17,296.33929
05/05/17 8:30,05/05/17,286.6366212
05/05/17 9:30,05/05/17,260.9167169
05/05/17 10:30,05/05/17,266.2930539
05/05/17 11:30,05/05/17,338.9216601
05/05/17 12:30,05/05/17,291.0561648
05/05/17 13:30,05/05/17,299.7136943
05/05/17 14:30,05/05/17,231.0770089
05/05/17 15:30,05/05/17,267.6541319
05/05/17 16:30,05/05/17,334.7012288
05/05/17 17:30,05/05/17,900.9261078
05/05/17 18:30,05/05/17,956.6661722
05/05/17 19:30,05/05/17,830.6925957
05/05/17 20:30,05/05/17,852.2624311
05/05/17 21:30,05/05/17,764.7876821
05/05/17 22:30,05/05/17,760.7432553
05/05/17 23:30,05/05/17,823.4067741
08/05/17 0:30,05/08/17,306.7520617
08/05/17 1:30,05/08/17,343.2012215
08/05/17 2:30,05/08/17,186.1123959
08/05/17 3:30,05/08/17,242.9202462
08/05/17 4:30,05/08/17,398.8457836
08/05/17 5:30,05/08/17,339.7004726
08/05/17 6:30,05/08/17,313.793608
08/05/17 7:30,05/08/17,175.9071054
08/05/17 8:30,05/08/17,141.5511891
08/05/17 9:30,05/08/17,264.5959707
08/05/17 10:30,05/08/17,357.3089108
08/05/17 11:30,05/08/17,282.5906789
08/05/17 12:30,05/08/17,697.856339
08/05/17 13:30,05/08/17,713.9270331
08/05/17 14:30,05/08/17,263.542909
08/05/17 15:30,05/08/17,340.5397788
08/05/17 16:30,05/08/17,417.6907991
08/05/17 17:30,05/08/17,594.7736509
08/05/17 18:30,05/08/17,748.6524569
08/05/17 19:30,05/08/17,747.5760637
08/05/17 20:30,05/08/17,767.7885663
08/05/17 21:30,05/08/17,659.1257556
08/05/17 22:30,05/08/17,688.9383255
08/05/17 23:30,05/08/17,672.9056589
09/05/17 0:30,05/09/17,585.9755996
09/05/17 1:30,05/09/17,792.440985
09/05/17 2:30,05/09/17,344.2157025
09/05/17 3:30,05/09/17,287.6691153
09/05/17 4:30,05/09/17,216.6229629
09/05/17 5:30,05/09/17,171.8241684
09/05/17 6:30,05/09/17,243.4301813
09/05/17 7:30,05/09/17,114.6187262
09/05/17 8:30,05/09/17,146.6770028
09/05/17 9:30,05/09/17,225.011634
09/05/17 10:30,05/09/17,249.2383593
09/05/17 11:30,05/09/17,229.3961539
09/05/17 12:30,05/09/17,161.4750558
09/05/17 13:30,05/09/17,151.5004156
09/05/17 14:30,05/09/17,150.8331278
09/05/17 15:30,05/09/17,90.85161769
09/05/17 16:30,05/09/17,164.993825
09/05/17 17:30,05/09/17,307.0923419
09/05/17 18:30,05/09/17,130.0102438
09/05/17 19:30,05/09/17,91.54822525
09/05/17 20:30,05/09/17,107.1048031
09/05/17 21:30,05/09/17,114.2860813
09/05/17 22:30,05/09/17,88.28596647
09/05/17 23:30,05/09/17,165.4931605
10/05/17 0:30,05/10/17,371.3790171
10/05/17 1:30,05/10/17,182.4969633
10/05/17 2:30,05/10/17,108.4218292
10/05/17 3:30,05/10/17,258.2909725
10/05/17 4:30,05/10/17,132.5337899
10/05/17 5:30,05/10/17,153.3551723
10/05/17 6:30,05/10/17,184.2727824
10/05/17 7:30,05/10/17,226.8996479
10/05/17 8:30,05/10/17,134.8729865
10/05/17 9:30,05/10/17,141.1743184
10/05/17 10:30,05/10/17,97.48028063
10/05/17 11:30,05/10/17,170.7764657
10/05/17 12:30,05/10/17,151.4439108
10/05/17 13:30,05/10/17,220.9530369
10/05/17 14:30,05/10/17,310.204322
10/05/17 15:30,05/10/17,274.3490024
10/05/17 16:30,05/10/17,152.6330127
10/05/17 17:30,05/10/17,124.2135005
10/05/17 18:30,05/10/17,99.4408627
10/05/17 19:30,05/10/17,126.4788106
10/05/17 20:30,05/10/17,95.91543252
10/05/17 21:30,05/10/17,108.1623334
10/05/17 22:30,05/10/17,110.2910314
10/05/17 23:30,05/10/17,95.73708449
11/05/17 0:30,05/11/17,140.3398341
11/05/17 1:30,05/11/17,125.7321434
11/05/17 2:30,05/11/17,241.726328
11/05/17 3:30,05/11/17,133.7810264
11/05/17 4:30,05/11/17,114.6546888
11/05/17 5:30,05/11/17,204.8328632
11/05/17 6:30,05/11/17,186.8535716
11/05/17 7:30,05/11/17,211.266648
11/05/17 8:30,05/11/17,203.0970528
11/05/17 9:30,05/11/17,155.5107079
11/05/17 10:30,05/11/17,222.82388
11/05/17 11:30,05/11/17,165.7454195
11/05/17 12:30,05/11/17,116.1607677
11/05/17 13:30,05/11/17,194.0155389
11/05/17 14:30,05/11/17,283.3844256
11/05/17 15:30,05/11/17,306.396044
11/05/17 16:30,05/11/17,179.6521832
11/05/17 17:30,05/11/17,132.7151013
11/05/17 18:30,05/11/17,93.67036805
11/05/17 19:30,05/11/17,116.0988735
11/05/17 20:30,05/11/17,111.9666879
11/05/17 21:30,05/11/17,159.9614571
11/05/17 22:30,05/11/17,98.37303504
11/05/17 23:30,05/11/17,132.2138917
12/05/17 0:30,05/12/17,146.428396
12/05/17 1:30,05/12/17,125.3511929
12/05/17 2:30,05/12/17,158.618305
12/05/17 3:30,05/12/17,168.0147179
12/05/17 4:30,05/12/17,118.6221562
12/05/17 5:30,05/12/17,31.96026022
12/05/17 10:30,05/12/17,125.5113973
12/05/17 11:30,05/12/17,228.6849022
12/05/17 12:30,05/12/17,289.0273362
12/05/17 13:30,05/12/17,218.7484159
12/05/17 14:30,05/12/17,206.1269635
12/05/17 15:30,05/12/17,270.874585
12/05/17 16:30,05/12/17,211.9852711
12/05/17 17:30,05/12/17,212.6326241
12/05/17 18:30,05/12/17,123.0411784
12/05/17 19:30,05/12/17,114.9113449
12/05/17 20:30,05/12/17,99.64196576
12/05/17 21:30,05/12/17,109.7946487
12/05/17 22:30,05/12/17,115.5352425
12/05/17 23:30,05/12/17,108.0656588
15/05/17 0:30,05/15/2017,176.7537331
15/05/17 1:30,05/15/2017,143.8161501
15/05/17 2:30,05/15/2017,155.5491637
15/05/17 3:30,05/15/2017,179.8763237
15/05/17 4:30,05/15/2017,141.7493394
15/05/17 5:30,05/15/2017,209.8194743
15/05/17 6:30,05/15/2017,236.4666094
15/05/17 7:30,05/15/2017,252.2346251
15/05/17 8:30,05/15/2017,363.523496
15/05/17 9:30,05/15/2017,679.0216657
15/05/17 13:30,05/15/2017,57.89184186
15/05/17 14:30,05/15/2017,276.6745762
15/05/17 15:30,05/15/2017,265.5539262
15/05/17 16:30,05/15/2017,239.6705212
15/05/17 17:30,05/15/2017,176.2935089
15/05/17 18:30,05/15/2017,126.36524
15/05/17 19:30,05/15/2017,125.0659779
15/05/17 20:30,05/15/2017,121.5333655
15/05/17 21:30,05/15/2017,101.7039551
15/05/17 22:30,05/15/2017,100.5296984
15/05/17 23:30,05/15/2017,100.1865972
16/05/17 0:30,05/16/2017,115.2383543
16/05/17 1:30,05/16/2017,130.7630741
16/05/17 2:30,05/16/2017,260.6548433
16/05/17 3:30,05/16/2017,150.6036012
16/05/17 4:30,05/16/2017,182.4825201
16/05/17 5:30,05/16/2017,211.4109268
16/05/17 6:30,05/16/2017,144.7327334
16/05/17 7:30,05/16/2017,24.92066514
16/05/17 8:30,05/16/2017,16.47733448
16/05/17 9:30,05/16/2017,16.35696538
16/05/17 10:30,05/16/2017,58.36630811
16/05/17 11:30,05/16/2017,299.695476
16/05/17 12:30,05/16/2017,140.3147627
16/05/17 13:30,05/16/2017,271.3054703
16/05/17 14:30,05/16/2017,253.380224
16/05/17 15:30,05/16/2017,309.2636297
16/05/17 16:30,05/16/2017,248.2818497
16/05/17 17:30,05/16/2017,148.1312137
16/05/17 18:30,05/16/2017,178.3317667
16/05/17 19:30,05/16/2017,116.6442881
16/05/17 20:30,05/16/2017,101.7137794
16/05/17 21:30,05/16/2017,100.3085952
16/05/17 22:30,05/16/2017,99.84015064
16/05/17 23:30,05/16/2017,98.43383613
17/05/17 0:30,05/17/2017,131.0451498
17/05/17 1:30,05/17/2017,108.6064841
17/05/17 2:30,05/17/2017,166.3776167
17/05/17 3:30,05/17/2017,173.0496527
17/05/17 4:30,05/17/2017,174.3834308
17/05/17 5:30,05/17/2017,458.9247625
17/05/17 6:30,05/17/2017,249.8922188
17/05/17 7:30,05/17/2017,1025.617449
17/05/17 8:30,05/17/2017,608.2084163
17/05/17 9:30,05/17/2017,181.3003107
17/05/17 10:30,05/17/2017,472.9237858
17/05/17 11:30,05/17/2017,143.5978661
17/05/17 12:30,05/17/2017,146.3337974
17/05/17 13:30,05/17/2017,210.9689513
17/05/17 14:30,05/17/2017,263.5006371
17/05/17 15:30,05/17/2017,315.1297843
17/05/17 16:30,05/17/2017,185.6809309
17/05/17 17:30,05/17/2017,137.0024372
17/05/17 18:30,05/17/2017,112.9277386
17/05/17 19:30,05/17/2017,120.721667
17/05/17 20:30,05/17/2017,113.7626339
17/05/17 21:30,05/17/2017,111.1348575
17/05/17 22:30,05/17/2017,114.8608777
17/05/17 23:30,05/17/2017,165.571937
18/05/17 0:30,05/18/2017,125.8534372
18/05/17 1:30,05/18/2017,117.4123842
18/05/17 2:30,05/18/2017,246.5578853
18/05/17 3:30,05/18/2017,242.6893903
18/05/17 4:30,05/18/2017,150.1545686
18/05/17 5:30,05/18/2017,159.2434761
18/05/17 6:30,05/18/2017,197.9925181
18/05/17 7:30,05/18/2017,157.2279019
18/05/17 8:30,05/18/2017,170.1753195
18/05/17 9:30,05/18/2017,180.4862174
18/05/17 10:30,05/18/2017,668.2438688
18/05/17 11:30,05/18/2017,189.5609445
18/05/17 12:30,05/18/2017,296.7207378
18/05/17 13:30,05/18/2017,295.6922226
18/05/17 14:30,05/18/2017,335.5394292
18/05/17 15:30,05/18/2017,286.4105686
