,date_time,date,power
1138,12/05/17 5:30,05/12/17,31.96026022
1139,12/05/17 10:30,05/12/17,125.5113973
1140,12/05/17 11:30,05/12/17,228.6849022
1141,12/05/17 12:30,05/12/17,289.0273362
1142,12/05/17 13:30,05/12/17,218.7484159
1143,12/05/17 14:30,05/12/17,206.1269635
1144,12/05/17 15:30,05/12/17,270.874585
1145,12/05/17 16:30,05/12/17,211.9852711
1146,12/05/17 17:30,05/12/17,212.6326241
1147,12/05/17 18:30,05/12/17,123.0411784
1148,12/05/17 19:30,05/12/17,114.9113449
1149,12/05/17 20:30,05/12/17,99.64196576
1150,12/05/17 21:30,05/12/17,109.7946487
1151,12/05/17 22:30,05/12/17,115.5352425
1152,12/05/17 23:30,05/12/17,108.0656588
1153,15/05/17 0:30,05/15/2017,176.7537331
1154,15/05/17 1:30,05/15/2017,143.8161501
1155,15/05/17 2:30,05/15/2017,155.5491637
1156,15/05/17 3:30,05/15/2017,179.8763237
1157,15/05/17 4:30,05/15/2017,141.7493394
1158,15/05/17 5:30,05/15/2017,209.8194743
1159,15/05/17 6:30,05/15/2017,236.4666094
1160,15/05/17 7:30,05/15/2017,252.2346251
1161,15/05/17 8:30,05/15/2017,363.523496
1162,15/05/17 9:30,05/15/2017,679.0216657
1163,15/05/17 13:30,05/15/2017,57.89184186
1164,15/05/17 14:30,05/15/2017,276.6745762
1165,15/05/17 15:30,05/15/2017,265.5539262
1166,15/05/17 16:30,05/15/2017,239.6705212
1167,15/05/17 17:30,05/15/2017,176.2935089
1168,15/05/17 18:30,05/15/2017,126.36524
1169,15/05/17 19:30,05/15/2017,125.0659779
1170,15/05/17 20:30,05/15/2017,121.5333655
1171,15/05/17 21:30,05/15/2017,101.7039551
1172,15/05/17 22:30,05/15/2017,100.5296984
1173,15/05/17 23:30,05/15/2017,100.1865972
1174,16/05/17 0:30,05/16/2017,115.2383543
1175,16/05/17 1:30,05/16/2017,130.7630741
1176,16/05/17 2:30,05/16/2017,260.6548433
1177,16/05/17 3:30,05/16/2017,150.6036012
1178,16/05/17 4:30,05/16/2017,182.4825201
1179,16/05/17 5:30,05/16/2017,211.4109268
1180,16/05/17 6:30,05/16/2017,144.7327334
1181,16/05/17 7:30,05/16/2017,24.92066514
1182,16/05/17 8:30,05/16/2017,16.47733448
1183,16/05/17 9:30,05/16/2017,16.35696538
1184,16/05/17 10:30,05/16/2017,58.36630811
1185,16/05/17 11:30,05/16/2017,299.695476
1186,16/05/17 12:30,05/16/2017,140.3147627
1187,16/05/17 13:30,05/16/2017,271.3054703
1188,16/05/17 14:30,05/16/2017,253.380224
1189,16/05/17 15:30,05/16/2017,309.2636297
1190,16/05/17 16:30,05/16/2017,248.2818497
1191,16/05/17 17:30,05/16/2017,148.1312137
1192,16/05/17 18:30,05/16/2017,178.3317667
1193,16/05/17 19:30,05/16/2017,116.6442881
1194,16/05/17 20:30,05/16/2017,101.7137794
1195,16/05/17 21:30,05/16/2017,100.3085952
1196,16/05/17 22:30,05/16/2017,99.84015064
1197,16/05/17 23:30,05/16/2017,98.43383613
1198,17/05/17 0:30,05/17/2017,131.0451498
1199,17/05/17 1:30,05/17/2017,108.6064841
1200,17/05/17 2:30,05/17/2017,166.3776167
1201,17/05/17 3:30,05/17/2017,173.0496527
1202,17/05/17 4:30,05/17/2017,174.3834308
1203,17/05/17 5:30,05/17/2017,458.9247625
1204,17/05/17 6:30,05/17/2017,249.8922188
1205,17/05/17 7:30,05/17/2017,1025.617449
1206,17/05/17 8:30,05/17/2017,608.2084163
1207,17/05/17 9:30,05/17/2017,181.3003107
1208,17/05/17 10:30,05/17/2017,472.9237858
1209,17/05/17 11:30,05/17/2017,143.5978661
1210,17/05/17 12:30,05/17/2017,146.3337974
1211,17/05/17 13:30,05/17/2017,210.9689513
1212,17/05/17 14:30,05/17/2017,263.5006371
1213,17/05/17 15:30,05/17/2017,315.1297843
1214,17/05/17 16:30,05/17/2017,185.6809309
1215,17/05/17 17:30,05/17/2017,137.0024372
1216,17/05/17 18:30,05/17/2017,112.9277386
1217,17/05/17 19:30,05/17/2017,120.721667
1218,17/05/17 20:30,05/17/2017,113.7626339
1219,17/05/17 21:30,05/17/2017,111.1348575
1220,17/05/17 22:30,05/17/2017,114.8608777
1221,17/05/17 23:30,05/17/2017,165.571937
1222,18/05/17 0:30,05/18/2017,125.8534372
1223,18/05/17 1:30,05/18/2017,117.4123842
1224,18/05/17 2:30,05/18/2017,246.5578853
1225,18/05/17 3:30,05/18/2017,242.6893903
1226,18/05/17 4:30,05/18/2017,150.1545686
1227,18/05/17 5:30,05/18/2017,159.2434761
1228,18/05/17 6:30,05/18/2017,197.9925181
1229,18/05/17 7:30,05/18/2017,157.2279019
1230,18/05/17 8:30,05/18/2017,170.1753195
1231,18/05/17 9:30,05/18/2017,180.4862174
1232,18/05/17 10:30,05/18/2017,668.2438688
1233,18/05/17 11:30,05/18/2017,189.5609445
1234,18/05/17 12:30,05/18/2017,296.7207378
1235,18/05/17 13:30,05/18/2017,295.6922226
1236,18/05/17 14:30,05/18/2017,335.5394292
1237,18/05/17 15:30,05/18/2017,286.4105686
1238,18/05/17 16:30,05/18/2017,239.1092216
1239,18/05/17 17:30,05/18/2017,135.3561758
1240,18/05/17 18:30,05/18/2017,118.576133
1241,18/05/17 19:30,05/18/2017,115.6230459
1242,18/05/17 20:30,05/18/2017,116.3960818
1243,18/05/17 21:30,05/18/2017,113.5954048
1244,18/05/17 22:30,05/18/2017,112.0893962
1245,18/05/17 23:30,05/18/2017,97.98608048
1246,19/05/17 0:30,05/19/2017,290.1166569
1247,19/05/17 1:30,05/19/2017,141.3400971
1248,19/05/17 2:30,05/19/2017,170.7957332
1249,19/05/17 3:30,05/19/2017,255.4167362
1250,19/05/17 4:30,05/19/2017,215.5832693
1251,19/05/17 5:30,05/19/2017,280.904507
1252,19/05/17 6:30,05/19/2017,258.6504549
1253,19/05/17 7:30,05/19/2017,157.027138
1254,19/05/17 8:30,05/19/2017,105.9051255
1255,19/05/17 9:30,05/19/2017,153.8900594
1256,19/05/17 10:30,05/19/2017,117.6165385
1257,19/05/17 11:30,05/19/2017,190.3618192
1258,19/05/17 12:30,05/19/2017,203.3284708
1259,19/05/17 13:30,05/19/2017,159.4955685
1260,19/05/17 14:30,05/19/2017,225.005689
1261,19/05/17 15:30,05/19/2017,489.7208688
1262,19/05/17 16:30,05/19/2017,1297.996031
1263,19/05/17 17:30,05/19/2017,205.1658048
1264,19/05/17 18:30,05/19/2017,1122.138962
1265,19/05/17 19:30,05/19/2017,489.9336261
1266,19/05/17 20:30,05/19/2017,118.2727288
1267,19/05/17 21:30,05/19/2017,116.4833284
1268,19/05/17 22:30,05/19/2017,117.0311911
1269,19/05/17 23:30,05/19/2017,112.1994866
1270,22/05/17 0:30,05/22/2017,706.9542972
1271,22/05/17 1:30,05/22/2017,194.6138269
1272,22/05/17 2:30,05/22/2017,192.8500648
1273,22/05/17 3:30,05/22/2017,588.4676875
1274,22/05/17 4:30,05/22/2017,551.4931181
1275,22/05/17 5:30,05/22/2017,310.8724146
1276,22/05/17 6:30,05/22/2017,377.6873488
1277,22/05/17 7:30,05/22/2017,336.0875184
1278,22/05/17 8:30,05/22/2017,758.5066187
1279,22/05/17 9:30,05/22/2017,853.2056593
1280,22/05/17 10:30,05/22/2017,1427.923185
1281,22/05/17 11:30,05/22/2017,185.6913656
1282,22/05/17 13:30,05/22/2017,91.13898104
1283,22/05/17 14:30,05/22/2017,240.8424866
1284,22/05/17 15:30,05/22/2017,231.6534989
1285,22/05/17 16:30,05/22/2017,863.6021376
1286,22/05/17 17:30,05/22/2017,746.1713732
1287,22/05/17 18:30,05/22/2017,764.9488133
1288,22/05/17 19:30,05/22/2017,744.3048661
1289,22/05/17 20:30,05/22/2017,739.6677329
1290,22/05/17 21:30,05/22/2017,771.7500507
1291,22/05/17 22:30,05/22/2017,744.0750018
1292,22/05/17 23:30,05/22/2017,695.6396565
1293,23/05/17 0:30,05/23/2017,634.36296
1294,23/05/17 1:30,05/23/2017,694.313591
1295,23/05/17 2:30,05/23/2017,713.7303815
1296,23/05/17 3:30,05/23/2017,543.3430297
1297,23/05/17 4:30,05/23/2017,561.1921247
1298,23/05/17 5:30,05/23/2017,532.6716806
1299,23/05/17 6:30,05/23/2017,383.455409
1300,23/05/17 7:30,05/23/2017,203.0329593
1301,23/05/17 8:30,05/23/2017,408.4867244
1302,23/05/17 9:30,05/23/2017,1049.969818
1303,23/05/17 10:30,05/23/2017,848.0063815
1304,23/05/17 11:30,05/23/2017,840.3243157
1305,23/05/17 12:30,05/23/2017,864.9613295
1306,23/05/17 13:30,05/23/2017,368.2894726
1307,23/05/17 14:30,05/23/2017,67.19998111
1308,23/05/17 15:30,05/23/2017,295.915637
1309,23/05/17 16:30,05/23/2017,929.5337086
1310,23/05/17 17:30,05/23/2017,861.4613878
1311,23/05/17 18:30,05/23/2017,886.8744405
1312,23/05/17 19:30,05/23/2017,832.9468343
1313,23/05/17 20:30,05/23/2017,834.4928608
1314,23/05/17 21:30,05/23/2017,932.1180515
1315,23/05/17 22:30,05/23/2017,788.4096708
1316,23/05/17 23:30,05/23/2017,734.6504447
1317,24/05/17 0:30,05/24/2017,720.38204
1318,24/05/17 1:30,05/24/2017,676.7333907
1319,24/05/17 2:30,05/24/2017,833.8946259
1320,24/05/17 3:30,05/24/2017,961.0786528
1321,24/05/17 4:30,05/24/2017,1162.885197
1322,24/05/17 5:30,05/24/2017,959.1099741
1323,24/05/17 6:30,05/24/2017,634.9340763
1324,24/05/17 7:30,05/24/2017,458.0601904
1325,24/05/17 8:30,05/24/2017,436.3707362
1326,24/05/17 9:30,05/24/2017,324.094017
1327,24/05/17 10:30,05/24/2017,179.7294034
1328,24/05/17 12:30,05/24/2017,177.1983479
1329,24/05/17 13:30,05/24/2017,231.5274731
1330,24/05/17 14:30,05/24/2017,130.7318735
1331,24/05/17 15:30,05/24/2017,79.6870074
1332,24/05/17 16:30,05/24/2017,124.6292988
1333,24/05/17 17:30,05/24/2017,1109.147062
1334,24/05/17 18:30,05/24/2017,746.6153393
1335,24/05/17 19:30,05/24/2017,773.1359904
1336,24/05/17 20:30,05/24/2017,837.2169848
1337,24/05/17 21:30,05/24/2017,717.9690113
1338,24/05/17 22:30,05/24/2017,722.5347615
1339,24/05/17 23:30,05/24/2017,733.1083034
1340,25/05/17 0:30,05/25/2017,706.1513062
1341,25/05/17 1:30,05/25/2017,638.314554
1342,25/05/17 2:30,05/25/2017,834.2342327
1343,25/05/17 3:30,05/25/2017,462.3014477
1344,25/05/17 4:30,05/25/2017,347.8191589
1345,25/05/17 5:30,05/25/2017,433.6836409
1346,25/05/17 6:30,05/25/2017,394.2230212
1347,25/05/17 7:30,05/25/2017,329.045397
1348,25/05/17 8:30,05/25/2017,465.6929133
1349,25/05/17 9:30,05/25/2017,464.1738489
1350,25/05/17 10:30,05/25/2017,312.0895976
1351,25/05/17 11:30,05/25/2017,299.8741503
1352,25/05/17 12:30,05/25/2017,130.7725047
1353,25/05/17 13:30,05/25/2017,48.89059252
1354,25/05/17 14:30,05/25/2017,55.46962514
1355,25/05/17 15:30,05/25/2017,88.08722006
1356,25/05/17 16:30,05/25/2017,77.52804879
1357,25/05/17 17:30,05/25/2017,389.229142
1358,25/05/17 18:30,05/25/2017,760.4524912
1359,25/05/17 19:30,05/25/2017,747.6275118
1360,25/05/17 20:30,05/25/2017,769.1553777
1361,25/05/17 21:30,05/25/2017,789.9635892
1362,25/05/17 22:30,05/25/2017,707.8309819
1363,25/05/17 23:30,05/25/2017,711.2800376
1364,26/05/17 0:30,05/26/2017,781.4273479
1365,26/05/17 1:30,05/26/2017,663.4885502
1366,26/05/17 2:30,05/26/2017,926.3467764
1367,26/05/17 3:30,05/26/2017,1019.233359
1368,26/05/17 4:30,05/26/2017,809.3521435
1369,26/05/17 5:30,05/26/2017,391.8126786
1370,26/05/17 6:30,05/26/2017,240.9752829
1371,26/05/17 7:30,05/26/2017,164.5383913
1372,26/05/17 8:30,05/26/2017,355.6120074
1373,26/05/17 9:30,05/26/2017,433.4109124
1374,26/05/17 10:30,05/26/2017,336.4760447
1375,26/05/17 11:30,05/26/2017,407.2042488
1376,26/05/17 12:30,05/26/2017,308.9840958
1377,26/05/17 13:30,05/26/2017,129.0327138
1378,26/05/17 14:30,05/26/2017,129.3897784
1379,26/05/17 15:30,05/26/2017,129.2436749
1380,26/05/17 16:30,05/26/2017,288.4013219
1381,26/05/17 17:30,05/26/2017,300.0268852
1382,26/05/17 18:30,05/26/2017,589.3146927
1383,26/05/17 19:30,05/26/2017,900.5715823
1384,26/05/17 20:30,05/26/2017,831.2465039
1385,26/05/17 21:30,05/26/2017,793.1159269
1386,26/05/17 22:30,05/26/2017,782.390774
1387,26/05/17 23:30,05/26/2017,764.4146476
1388,29/05/17 0:30,05/29/2017,662.8735656
1389,29/05/17 1:30,05/29/2017,696.8505865
1390,29/05/17 2:30,05/29/2017,941.676572
1391,29/05/17 3:30,05/29/2017,683.6486871
1392,29/05/17 4:30,05/29/2017,388.1720239
1393,29/05/17 5:30,05/29/2017,477.5957667
1394,29/05/17 6:30,05/29/2017,366.2550856
1395,29/05/17 7:30,05/29/2017,135.2318271
1396,29/05/17 8:30,05/29/2017,167.7079497
1397,29/05/17 9:30,05/29/2017,287.6112094
1398,29/05/17 10:30,05/29/2017,848.5454399
1399,29/05/17 11:30,05/29/2017,624.4614352
1400,29/05/17 12:30,05/29/2017,241.9346664
1401,29/05/17 13:30,05/29/2017,297.7260765
1402,29/05/17 14:30,05/29/2017,297.3314945
1403,29/05/17 15:30,05/29/2017,263.9285722
1404,29/05/17 16:30,05/29/2017,573.4171449
1405,29/05/17 17:30,05/29/2017,926.705472
1406,29/05/17 18:30,05/29/2017,801.3616461
1407,29/05/17 19:30,05/29/2017,754.6504222
1408,29/05/17 20:30,05/29/2017,752.6864896
1409,29/05/17 21:30,05/29/2017,740.9598715
1410,29/05/17 22:30,05/29/2017,737.9055391
1411,29/05/17 23:30,05/29/2017,640.2460441
1412,30/05/17 0:30,05/30/2017,927.5752401
1413,30/05/17 1:30,05/30/2017,777.4627921
1414,30/05/17 2:30,05/30/2017,716.2638375
1415,30/05/17 3:30,05/30/2017,725.0586752
1416,30/05/17 4:30,05/30/2017,398.4936071
1417,30/05/17 5:30,05/30/2017,452.3687151
1418,30/05/17 6:30,05/30/2017,437.6239124
1419,30/05/17 7:30,05/30/2017,310.3209021
1420,30/05/17 8:30,05/30/2017,401.1452263
1421,30/05/17 9:30,05/30/2017,538.3274838
1422,30/05/17 10:30,05/30/2017,382.4384191
1423,30/05/17 11:30,05/30/2017,453.43203
1424,30/05/17 12:30,05/30/2017,393.0898024
1425,30/05/17 13:30,05/30/2017,266.7041563
1426,30/05/17 14:30,05/30/2017,220.8433047
1427,30/05/17 15:30,05/30/2017,659.4750121
1428,30/05/17 16:30,05/30/2017,1017.511116
1429,30/05/17 17:30,05/30/2017,924.0504928
1430,30/05/17 18:30,05/30/2017,940.39161
1431,30/05/17 19:30,05/30/2017,776.7002725
1432,30/05/17 20:30,05/30/2017,716.4909164
1433,30/05/17 21:30,05/30/2017,704.3687997
1434,30/05/17 22:30,05/30/2017,669.9997676
1435,30/05/17 23:30,05/30/2017,731.5796615
1436,31/05/17 0:30,05/31/2017,932.3545317
1437,31/05/17 1:30,05/31/2017,928.932875
1438,31/05/17 2:30,05/31/2017,1000.600272
1439,31/05/17 3:30,05/31/2017,785.1072052
1440,31/05/17 4:30,05/31/2017,455.1396531
1441,31/05/17 5:30,05/31/2017,306.5802871
1442,31/05/17 6:30,05/31/2017,173.0536626
1443,31/05/17 7:30,05/31/2017,124.3040861
1444,31/05/17 8:30,05/31/2017,257.0647596
1445,31/05/17 9:30,05/31/2017,209.0947632
1446,31/05/17 10:30,05/31/2017,188.7385957
1447,31/05/17 11:30,05/31/2017,256.882853
1448,31/05/17 12:30,05/31/2017,283.8032062
1449,31/05/17 13:30,05/31/2017,222.7389341
1450,31/05/17 14:30,05/31/2017,247.7003906
1451,31/05/17 15:30,05/31/2017,299.9804995
1452,31/05/17 16:30,05/31/2017,350.584952
1453,31/05/17 17:30,05/31/2017,931.8876136
1454,31/05/17 18:30,05/31/2017,888.7431359
1455,31/05/17 19:30,05/31/2017,817.2210027
1456,31/05/17 20:30,05/31/2017,762.3615826
1457,31/05/17 21:30,05/31/2017,788.0821117
1458,31/05/17 22:30,05/31/2017,745.741778
1459,31/05/17 23:30,05/31/2017,719.2352454
1460,01/06/17 0:30,06/01/17,522.6148331
1461,01/06/17 1:30,06/01/17,190.4686597
1462,01/06/17 2:30,06/01/17,294.6271927
1463,01/06/17 3:30,06/01/17,247.3177397
1464,01/06/17 4:30,06/01/17,220.288828
1465,01/06/17 5:30,06/01/17,263.1809114
1466,01/06/17 6:30,06/01/17,270.8474188
1467,01/06/17 7:30,06/01/17,214.5705324
1468,01/06/17 8:30,06/01/17,235.3232746
1469,01/06/17 9:30,06/01/17,223.3875885
1470,01/06/17 10:30,06/01/17,450.9132705
1471,01/06/17 11:30,06/01/17,442.6646681
1472,01/06/17 12:30,06/01/17,333.3543038
1473,01/06/17 13:30,06/01/17,253.7921496
1474,01/06/17 14:30,06/01/17,309.3754811
1475,01/06/17 15:30,06/01/17,305.5390345
1476,01/06/17 16:30,06/01/17,292.4167323
1477,01/06/17 17:30,06/01/17,278.9593119
1478,01/06/17 18:30,06/01/17,210.7603352
1479,01/06/17 19:30,06/01/17,207.9493115
1480,01/06/17 20:30,06/01/17,139.3114346
1481,01/06/17 21:30,06/01/17,173.5991952
1482,01/06/17 22:30,06/01/17,146.6231905
1483,01/06/17 23:30,06/01/17,189.8351249
1484,02/06/17 0:30,06/02/17,208.0084802
1485,02/06/17 1:30,06/02/17,141.7228605
1486,02/06/17 2:30,06/02/17,200.456314
1487,02/06/17 3:30,06/02/17,277.0951821
1488,02/06/17 4:30,06/02/17,361.6594652
1489,02/06/17 5:30,06/02/17,40.12694974
1490,02/06/17 6:30,06/02/17,236.3824244
1491,02/06/17 7:30,06/02/17,182.3741348
1492,02/06/17 8:30,06/02/17,210.8385741
1493,02/06/17 9:30,06/02/17,184.9935993
1494,02/06/17 10:30,06/02/17,219.6824305
1495,02/06/17 11:30,06/02/17,227.6701157
1496,02/06/17 12:30,06/02/17,281.4377234
1497,02/06/17 13:30,06/02/17,254.7925063
1498,02/06/17 14:30,06/02/17,255.549798
1499,02/06/17 15:30,06/02/17,686.1156282
1500,02/06/17 16:30,06/02/17,652.8666427
1501,02/06/17 17:30,06/02/17,937.3330793
1502,02/06/17 18:30,06/02/17,872.1738897
1503,02/06/17 19:30,06/02/17,752.6971519
1504,02/06/17 20:30,06/02/17,765.4300057
1505,02/06/17 21:30,06/02/17,823.9954879
1506,02/06/17 22:30,06/02/17,690.8568863
1507,02/06/17 23:30,06/02/17,705.4559317
1508,05/06/17 0:30,06/05/17,293.3639722
1509,05/06/17 1:30,06/05/17,281.2216695
1510,05/06/17 2:30,06/05/17,256.650145
1511,05/06/17 3:30,06/05/17,629.474884
1512,05/06/17 4:30,06/05/17,880.6682472
1513,05/06/17 5:30,06/05/17,530.5780112
1514,05/06/17 6:30,06/05/17,129.1375629
1515,05/06/17 7:30,06/05/17,202.5941199
1516,05/06/17 8:30,06/05/17,203.542633
1517,05/06/17 9:30,06/05/17,184.2457118
1518,05/06/17 10:30,06/05/17,209.3123669
1519,05/06/17 11:30,06/05/17,421.9901623
1520,05/06/17 12:30,06/05/17,351.4399404
1521,05/06/17 13:30,06/05/17,331.530807
1522,05/06/17 14:30,06/05/17,641.8221359
1523,05/06/17 15:30,06/05/17,591.829279
1524,05/06/17 16:30,06/05/17,292.4308521
1525,05/06/17 17:30,06/05/17,270.7124087
1526,05/06/17 18:30,06/05/17,143.6614388
1527,05/06/17 19:30,06/05/17,139.9056984
1528,05/06/17 20:30,06/05/17,174.192931
1529,05/06/17 21:30,06/05/17,178.291763
1530,05/06/17 22:30,06/05/17,127.9687507
1531,05/06/17 23:30,06/05/17,144.728289
1532,06/06/17 0:30,06/06/17,184.2680935
1533,06/06/17 1:30,06/06/17,199.6286639
1534,06/06/17 2:30,06/06/17,192.9645015
1535,06/06/17 3:30,06/06/17,215.6557142
1536,06/06/17 4:30,06/06/17,280.771268
1537,06/06/17 5:30,06/06/17,163.0375688
1538,06/06/17 6:30,06/06/17,177.7189665
1539,06/06/17 7:30,06/06/17,134.6018844
1540,06/06/17 8:30,06/06/17,271.8459007
1541,06/06/17 9:30,06/06/17,183.9368383
1542,06/06/17 10:30,06/06/17,181.7728448
1543,06/06/17 11:30,06/06/17,325.9224475
1544,06/06/17 12:30,06/06/17,284.6000085
1545,06/06/17 13:30,06/06/17,317.8055438
1546,06/06/17 14:30,06/06/17,287.8774722
1547,06/06/17 15:30,06/06/17,284.9790664
1548,06/06/17 16:30,06/06/17,245.0861069
1549,06/06/17 17:30,06/06/17,196.0487626
1550,06/06/17 18:30,06/06/17,206.4410489
1551,06/06/17 19:30,06/06/17,200.442326
1552,06/06/17 20:30,06/06/17,196.7342729
1553,06/06/17 21:30,06/06/17,189.9861502
1554,06/06/17 22:30,06/06/17,212.2108877
1555,06/06/17 23:30,06/06/17,134.1255766
1556,07/06/17 0:30,06/07/17,210.0095273
1557,07/06/17 1:30,06/07/17,175.4885718
1558,07/06/17 2:30,06/07/17,249.1760777
1559,07/06/17 3:30,06/07/17,157.8290039
1560,07/06/17 4:30,06/07/17,163.3563557
1561,07/06/17 5:30,06/07/17,277.940685
1562,07/06/17 6:30,06/07/17,109.486148
1563,07/06/17 7:30,06/07/17,129.1366169
1564,07/06/17 8:30,06/07/17,186.3069533
1565,07/06/17 9:30,06/07/17,206.9932919
1566,07/06/17 10:30,06/07/17,239.1993306
1567,07/06/17 11:30,06/07/17,189.3739557
1568,07/06/17 12:30,06/07/17,251.3688177
1569,07/06/17 13:30,06/07/17,339.5035268
1570,07/06/17 14:30,06/07/17,234.2716825
1571,07/06/17 15:30,06/07/17,332.8377187
1572,07/06/17 16:30,06/07/17,299.3666945
1573,07/06/17 17:30,06/07/17,261.9452097
1574,07/06/17 18:30,06/07/17,201.7190481
1575,07/06/17 19:30,06/07/17,173.7670117
1576,07/06/17 20:30,06/07/17,146.6325607
1577,07/06/17 21:30,06/07/17,144.2123247
1578,07/06/17 22:30,06/07/17,131.6228704
1579,07/06/17 23:30,06/07/17,129.1609676
1580,08/06/17 0:30,06/08/17,182.5198813
1581,08/06/17 1:30,06/08/17,146.5658098
1582,08/06/17 2:30,06/08/17,162.5573871
1583,08/06/17 3:30,06/08/17,207.3560966
1584,08/06/17 4:30,06/08/17,187.2385487
1585,08/06/17 5:30,06/08/17,210.9727147
1586,08/06/17 6:30,06/08/17,157.1272787
1587,08/06/17 7:30,06/08/17,198.9956024
1588,08/06/17 8:30,06/08/17,271.1460836
1589,08/06/17 9:30,06/08/17,168.229681
1590,08/06/17 10:30,06/08/17,157.7587804
1591,08/06/17 11:30,06/08/17,178.2430224
1592,08/06/17 12:30,06/08/17,315.0069554
1593,08/06/17 13:30,06/08/17,306.6703272
1594,08/06/17 14:30,06/08/17,281.8706934
1595,08/06/17 15:30,06/08/17,242.7236661
1596,08/06/17 16:30,06/08/17,366.9100604
1597,08/06/17 17:30,06/08/17,227.5898826
1598,08/06/17 18:30,06/08/17,140.9041988
1599,08/06/17 19:30,06/08/17,138.3501412
1600,08/06/17 20:30,06/08/17,135.9108205
1601,08/06/17 21:30,06/08/17,126.5654893
1602,08/06/17 22:30,06/08/17,124.5160725
1603,08/06/17 23:30,06/08/17,122.2877979
1604,09/06/17 0:30,06/09/17,326.1650756
1605,09/06/17 1:30,06/09/17,125.7531382
1606,09/06/17 2:30,06/09/17,129.231513
1607,09/06/17 3:30,06/09/17,173.2393981
1608,09/06/17 4:30,06/09/17,140.6322173
1609,09/06/17 5:30,06/09/17,242.2147445
1610,09/06/17 6:30,06/09/17,153.7816973
1611,09/06/17 7:30,06/09/17,206.481455
1612,09/06/17 8:30,06/09/17,306.0370224
1613,09/06/17 9:30,06/09/17,213.8981204
1614,09/06/17 10:30,06/09/17,168.8658345
1615,09/06/17 11:30,06/09/17,196.7419097
1616,09/06/17 12:30,06/09/17,252.608354
1617,09/06/17 13:30,06/09/17,298.1434817
1618,09/06/17 14:30,06/09/17,221.1687228
1619,09/06/17 15:30,06/09/17,285.1380611
1620,09/06/17 16:30,06/09/17,261.5788609
1621,09/06/17 17:30,06/09/17,242.8007767
1622,09/06/17 18:30,06/09/17,229.0452549
1623,09/06/17 19:30,06/09/17,142.6606236
1624,09/06/17 20:30,06/09/17,163.0132085
1625,09/06/17 21:30,06/09/17,155.5252963
1626,09/06/17 22:30,06/09/17,149.2914778
1627,09/06/17 23:30,06/09/17,146.0456898
1628,12/06/17 0:30,06/12/17,270.7476413
1629,12/06/17 1:30,06/12/17,271.4791719
1630,12/06/17 2:30,06/12/17,108.6052724
1631,12/06/17 3:30,06/12/17,244.8828411
1632,12/06/17 4:30,06/12/17,6.788460096
1633,12/06/17 7:30,06/12/17,4.387333679
1634,12/06/17 8:30,06/12/17,238.7385079
1635,12/06/17 9:30,06/12/17,173.4774092
1636,12/06/17 10:30,06/12/17,170.2228206
1637,12/06/17 11:30,06/12/17,259.1192622
1638,12/06/17 12:30,06/12/17,202.6519396
1639,12/06/17 13:30,06/12/17,298.1866129
1640,12/06/17 14:30,06/12/17,404.7512468
1641,12/06/17 15:30,06/12/17,180.9353546
1642,12/06/17 17:30,06/12/17,161.3380788
1643,12/06/17 18:30,06/12/17,238.2681184
1644,12/06/17 19:30,06/12/17,189.259825
1645,12/06/17 20:30,06/12/17,166.6282738
1646,12/06/17 21:30,06/12/17,104.3295491
1647,12/06/17 22:30,06/12/17,100.8289065
1648,12/06/17 23:30,06/12/17,94.97038864
1649,13/06/17 0:30,06/13/2017,311.8812718
1650,13/06/17 1:30,06/13/2017,115.2574328
1651,13/06/17 2:30,06/13/2017,216.3118468
1652,13/06/17 3:30,06/13/2017,156.1087435
1653,13/06/17 4:30,06/13/2017,190.6031759
1654,13/06/17 5:30,06/13/2017,196.8215474
1655,13/06/17 6:30,06/13/2017,177.8765063
1656,13/06/17 7:30,06/13/2017,158.4464743
1657,13/06/17 8:30,06/13/2017,203.8138104
1658,13/06/17 9:30,06/13/2017,503.8333388
1659,13/06/17 10:30,06/13/2017,193.6425057
1660,13/06/17 11:30,06/13/2017,201.8104948
1661,13/06/17 12:30,06/13/2017,237.3944397
1662,13/06/17 13:30,06/13/2017,270.6638417
1663,13/06/17 14:30,06/13/2017,220.1310283
1664,13/06/17 15:30,06/13/2017,291.3416973
1665,13/06/17 16:30,06/13/2017,293.2042602
1666,13/06/17 17:30,06/13/2017,299.7414468
1667,13/06/17 18:30,06/13/2017,291.6888405
1668,13/06/17 19:30,06/13/2017,150.3593122
1669,13/06/17 20:30,06/13/2017,146.4519262
1670,13/06/17 21:30,06/13/2017,141.3454704
1671,13/06/17 22:30,06/13/2017,137.5042997
1672,13/06/17 23:30,06/13/2017,133.9399958
1673,14/06/17 0:30,06/14/2017,132.8966086
1674,14/06/17 1:30,06/14/2017,157.585349
1675,14/06/17 2:30,06/14/2017,143.4745973
1676,14/06/17 3:30,06/14/2017,110.5154474
1677,14/06/17 4:30,06/14/2017,130.2118038
1678,14/06/17 5:30,06/14/2017,194.7336196
1679,14/06/17 6:30,06/14/2017,238.5589131
1680,14/06/17 7:30,06/14/2017,126.8550967
1681,14/06/17 8:30,06/14/2017,200.5978829
1682,14/06/17 9:30,06/14/2017,139.5432052
1683,14/06/17 10:30,06/14/2017,189.0915179
1684,14/06/17 11:30,06/14/2017,225.7514064
