TS,V1,V2,V3,W1,W2,W3,Virtual_Apartment,date_time,day,date,time,power
1493317800,241.8220492,241.2985853,243.9036176,39.47299588,988.1967875,105.4271323,3,27/04/17 18:30,7,04/27/2017,18:30:00,1133.096916
1493321400,239.482005,239.1261291,240.8514266,138.9194524,781.901757,126.4297714,3,27/04/17 19:30,7,04/27/2017,19:30:00,1047.250981
1493325000,241.485451,241.2982453,242.4652171,52.62791956,1206.151294,94.86333499,3,27/04/17 20:30,7,04/27/2017,20:30:00,1353.642549
1493328600,241.7356963,243.1627931,242.1649738,31.43738713,49.82267834,76.67092021,3,27/04/17 21:30,7,04/27/2017,21:30:00,157.9309857
1493332200,239.8270009,241.0714724,239.9622635,30.99506506,49.12678186,71.41916575,3,27/04/17 22:30,7,04/27/2017,22:30:00,151.5410127
1493335800,238.8879056,240.2898335,239.7100156,14.68566294,57.45932073,59.32802057,3,27/04/17 23:30,7,04/27/2017,23:30:00,131.4730042
1493339400,235.8289528,237.5830883,239.6313993,0.09374989,650.1433398,55.10055737,3,28/04/17 0:30,8,04/28/2017,0:30:00,705.337647
1493343000,234.5912481,235.7592922,235.3399168,0,0.346360168,48.42946838,3,28/04/17 1:30,8,04/28/2017,1:30:00,48.77582855
1493346600,229.5203357,231.0976803,230.295338,0,0,51.72611272,3,28/04/17 2:30,8,04/28/2017,2:30:00,51.72611272
1493350200,229.4428101,231.0686214,231.0606885,0,0,67.2313487,3,28/04/17 3:30,8,04/28/2017,3:30:00,67.2313487
1493353800,230.0189594,231.9602734,231.9477429,0,0,73.02967214,3,28/04/17 4:30,8,04/28/2017,4:30:00,73.02967214
1493357400,228.1200866,229.4264028,231.5295051,0.002489186,0.007467557,66.98926236,3,28/04/17 5:30,8,04/28/2017,5:30:00,66.99921911
1493361000,231.9160339,233.1389318,233.6399272,0,0,58.4969001,3,28/04/17 6:30,8,04/28/2017,6:30:00,58.4969001
1493364600,235.2510381,237.8110831,236.6411448,0,0,50.38508914,3,28/04/17 7:30,8,04/28/2017,7:30:00,50.38508914
1493368200,229.3602382,231.0780677,230.7517589,0,0,48.77439781,3,28/04/17 8:30,8,04/28/2017,8:30:00,48.77439781
1493371800,229.3327456,230.571498,230.9751037,0,0,52.532145,3,28/04/17 9:30,8,04/28/2017,9:30:00,52.532145
1493375400,234.3206119,236.0649865,235.0292759,0,0,100.9352633,3,28/04/17 10:30,8,04/28/2017,10:30:00,100.9352633
1493379000,239.8487155,242.8162827,240.1966907,0,0,137.4837888,3,28/04/17 11:30,8,04/28/2017,11:30:00,137.4837888
1493382600,239.8944814,243.0732955,241.1747625,0,0,119.8355815,3,28/04/17 12:30,8,04/28/2017,12:30:00,119.8355815
1493386200,238.9931126,241.5173772,240.7215177,0,0,77.88137928,3,28/04/17 13:30,8,04/28/2017,13:30:00,77.88137928
1493389800,241.3358555,243.6019327,241.9186367,0,0,50.5599423,3,28/04/17 14:30,8,04/28/2017,14:30:00,50.5599423
1493393400,240.2157174,242.3342065,241.4914684,0,0,48.63540693,3,28/04/17 15:30,8,04/28/2017,15:30:00,48.63540693
1493397000,240.0187033,241.0972496,242.0178904,0,0,52.26700905,3,28/04/17 16:30,8,04/28/2017,16:30:00,52.26700905
1493400600,238.9193645,239.3689347,244.3586065,0.001746259,0.005238778,76.93502806,3,28/04/17 17:30,8,04/28/2017,17:30:00,76.9420131
1493404200,233.0456402,233.4710378,239.2154114,0.004856817,0.014570452,76.73162559,3,28/04/17 18:30,8,04/28/2017,18:30:00,76.75105286
1493407800,237.8307105,238.1611381,238.6114841,0,0,72.17904195,3,28/04/17 19:30,8,04/28/2017,19:30:00,72.17904195
1493411400,238.4584087,240.0307894,238.0356732,0,0,49.15831151,3,28/04/17 20:30,8,04/28/2017,20:30:00,49.15831151
1493415000,240.1228568,241.1868297,239.4556836,0,0,48.00225291,3,28/04/17 21:30,8,04/28/2017,21:30:00,48.00225291
1493418600,241.1344837,242.4610633,240.5691995,0,0,47.25769433,3,28/04/17 22:30,8,04/28/2017,22:30:00,47.25769433
1493422200,239.4222652,240.7920324,240.2864619,0.001135794,0.003407383,66.80854527,3,28/04/17 23:30,8,04/28/2017,23:30:00,66.81308844
1493598600,241.4194261,243.1078261,242.8433458,0,0,69.36043419,3,01/05/17 0:30,9,05/01/17,0:30:00,69.36043419
1493602200,241.0772568,242.5844494,241.8144668,0,0,71.77618423,3,01/05/17 1:30,9,05/01/17,1:30:00,71.77618423
1493605800,238.3610679,240.7429102,239.0217698,0,0,51.93043706,3,01/05/17 2:30,9,05/01/17,2:30:00,51.93043706
1493609400,232.0858117,235.0617132,233.5029926,0,0,47.1836808,3,01/05/17 3:30,9,05/01/17,3:30:00,47.1836808
1493613000,229.2957269,232.2471173,230.2625615,0,2.10376873,47.36537837,3,01/05/17 4:30,9,05/01/17,4:30:00,49.4691471
1493616600,229.488134,231.7340502,230.5012643,78.03552229,82.87026081,83.3596439,3,01/05/17 5:30,9,05/01/17,5:30:00,244.265427
1493620200,230.9802737,233.1834733,231.4755746,57.795241,119.6229035,74.29602558,3,01/05/17 6:30,9,05/01/17,6:30:00,251.7141701
1493623800,233.1542606,237.7513767,233.0186901,58.29861474,136.2739926,129.1641179,3,01/05/17 7:30,9,05/01/17,7:30:00,323.7367252
1493627400,233.2050276,235.7971805,234.3532136,47.32022467,147.1912881,134.1754331,3,01/05/17 8:30,9,05/01/17,8:30:00,328.6869458
1493631000,231.893478,232.388822,233.9090295,0,144.7818499,68.63517504,3,01/05/17 9:30,9,05/01/17,9:30:00,213.4170249
1493634600,230.7086905,231.7187241,235.6084613,0.002456727,93.01075246,112.5068791,3,01/05/17 10:30,9,05/01/17,10:30:00,205.5200883
1493638200,235.4975031,237.1113416,236.1898837,0,146.514267,72.78293274,3,01/05/17 11:30,9,05/01/17,11:30:00,219.2971997
1493641800,236.6518952,239.0307776,238.2103349,0,158.0219041,74.78213936,3,01/05/17 12:30,9,05/01/17,12:30:00,232.8040434
1493645400,231.4636472,233.6740057,233.106198,129.1373987,109.3536809,103.5206417,3,01/05/17 13:30,9,05/01/17,13:30:00,342.0117213
1493649000,234.575179,236.6811878,236.9952356,76.92440891,632.425798,102.4399476,3,01/05/17 14:30,9,05/01/17,14:30:00,811.7901545
1493652600,236.4265632,237.2607629,239.3689374,102.2608117,1111.024049,73.54282443,3,01/05/17 15:30,9,05/01/17,15:30:00,1286.827685
1493656200,238.522533,239.7603222,241.198583,0,521.6412628,71.79086342,3,01/05/17 16:30,9,05/01/17,16:30:00,593.4321262
1493659800,234.8341926,234.884795,242.2695782,23.35457244,48.24822114,87.51958588,3,01/05/17 17:30,9,05/01/17,17:30:00,159.1223795
1493663400,241.291971,240.9490921,242.7260861,29.59584295,49.60913645,79.66690704,3,01/05/17 18:30,9,05/01/17,18:30:00,158.8718864
1493667000,240.2463783,240.0843681,241.1229084,29.98987116,50.11512743,53.74006287,3,01/05/17 19:30,9,05/01/17,19:30:00,133.8450615
1493670600,241.6692806,242.893777,242.5687954,29.97584401,50.27642921,121.5537523,3,01/05/17 20:30,9,05/01/17,20:30:00,201.8060255
1493674200,240.9993669,242.2686655,241.7333281,29.8183962,50.17636218,86.73919072,3,01/05/17 21:30,9,05/01/17,21:30:00,166.7339491
1493677800,240.4074118,241.8450001,242.0608732,29.45144981,49.87387763,76.127621,3,01/05/17 22:30,9,05/01/17,22:30:00,155.4529484
1493681400,238.9605413,240.0686464,239.9039976,30.05428978,44.44178852,70.02430166,3,01/05/17 23:30,9,05/01/17,23:30:00,144.52038
1493685000,237.4230148,238.2055135,238.2736216,33.53058178,385.7769388,254.9398236,3,02/05/17 0:30,10,05/02/17,0:30:00,674.2473441
1493688600,232.5308692,233.2529578,233.6847698,26.89673433,75.7052437,111.5726686,3,02/05/17 1:30,10,05/02/17,1:30:00,214.1746466
1493692200,229.9849943,231.757658,232.0909297,118.0190481,25.74898533,160.4025751,3,02/05/17 2:30,10,05/02/17,2:30:00,304.1706086
1493695800,231.628228,233.8727208,232.9831456,71.09000287,0.14648605,78.68048777,3,02/05/17 3:30,10,05/02/17,3:30:00,149.9169767
1493699400,230.8013042,233.5459548,232.8330098,0.145920496,0,95.33344536,3,02/05/17 4:30,10,05/02/17,4:30:00,95.47936585
1493703000,230.0404974,231.9461799,231.7909791,94.68706842,56.84410483,164.2725481,3,02/05/17 5:30,10,05/02/17,5:30:00,315.8037214
1493706600,233.6804659,236.1433024,235.2545564,0,102.473711,87.30164454,3,02/05/17 6:30,10,05/02/17,6:30:00,189.7753555
1493710200,235.1090796,237.8585263,236.9389466,14.94196616,90.72506551,58.82720581,3,02/05/17 7:30,10,05/02/17,7:30:00,164.4942375
1493713800,231.6181115,234.136925,237.0610698,0.001661808,77.53411051,96.61160591,3,02/05/17 8:30,10,05/02/17,8:30:00,174.1473782
1493717400,238.9518305,240.7291489,241.6231537,0,0.637826811,0.854537786,3,02/05/17 9:30,10,05/02/17,9:30:00,1.492364597
1493721000,238.017242,239.4985106,240.1741431,0,21.21047812,200.0635838,3,02/05/17 10:30,10,05/02/17,10:30:00,221.2740619
1493724600,241.73456,242.5566692,242.6669781,3.235347621,67.32793043,185.7680865,3,02/05/17 11:30,10,05/02/17,11:30:00,256.3313646
1493728200,236.3060151,238.4048171,237.6217782,0,111.0494007,109.9075414,3,02/05/17 12:30,10,05/02/17,12:30:00,220.9569421
1493731800,232.1571535,234.8731241,233.1700018,0,76.02596888,169.3506388,3,02/05/17 13:30,10,05/02/17,13:30:00,245.3766077
1493735400,233.747515,235.4459517,237.1065957,43.31689864,641.8943683,138.1805505,3,02/05/17 14:30,10,05/02/17,14:30:00,823.3918174
1493739000,239.6446066,239.5793362,241.8513445,17.35763234,1669.552853,72.10383697,3,02/05/17 15:30,10,05/02/17,15:30:00,1759.014322
1493742600,242.0081787,240.9103818,243.8387817,116.3969477,256.5533159,105.3374967,3,02/05/17 16:30,10,05/02/17,16:30:00,478.2877603
1493746200,241.642687,241.0647593,243.3372184,0,151.8566906,57.9425942,3,02/05/17 17:30,10,05/02/17,17:30:00,209.7992848
1493749800,241.9118232,241.4025645,242.6226493,19.07510989,98.66946937,128.0967327,3,02/05/17 18:30,10,05/02/17,18:30:00,245.8413119
1493753400,242.1758619,241.5680469,242.180815,28.60664927,46.58774502,64.7388873,3,02/05/17 19:30,10,05/02/17,19:30:00,139.9332816
1493757000,241.6463699,242.0636878,241.2734085,28.45983773,46.66435464,55.20281072,3,02/05/17 20:30,10,05/02/17,20:30:00,130.3270031
1493760600,242.2953316,243.18874,241.9659664,28.5816972,47.3953469,113.9415109,3,02/05/17 21:30,10,05/02/17,21:30:00,189.918555
1493764200,240.5668111,241.5425436,240.1004312,28.23535647,46.56441282,131.7081513,3,02/05/17 22:30,10,05/02/17,22:30:00,206.5079206
1493767800,239.1717849,240.1559585,238.971107,28.64994635,46.91265019,54.85102689,3,02/05/17 23:30,10,05/02/17,23:30:00,130.4136234
1493771400,234.6557922,235.8472302,240.7880821,50.8647179,47.87324537,65.00231671,3,03/05/17 0:30,1,05/03/17,0:30:00,163.74028
1493775000,231.6475152,232.3029663,233.5121699,104.2805823,51.87115138,129.4735904,3,03/05/17 1:30,1,05/03/17,1:30:00,285.6253241
1493778600,231.1602697,232.9991103,233.2632347,74.03910189,80.4444106,56.1645387,3,03/05/17 2:30,1,05/03/17,2:30:00,210.6480512
1493782200,232.570508,234.6079151,236.2655418,24.82212612,69.52667691,111.3947275,3,03/05/17 3:30,1,05/03/17,3:30:00,205.7435305
1493785800,230.0742414,233.1390757,232.8951346,15.00289791,49.56282047,171.913399,3,03/05/17 4:30,1,05/03/17,4:30:00,236.4791174
1493789400,236.2511059,238.0923771,237.4182757,0,98.14920241,208.7998114,3,03/05/17 5:30,1,05/03/17,5:30:00,306.9490138
1493793000,237.5059086,239.395288,238.7424527,0.090654484,87.25858824,181.6994199,3,03/05/17 6:30,1,05/03/17,6:30:00,269.0486626
1493796600,238.4458294,240.5354225,239.3887501,0,89.11324983,152.5485591,3,03/05/17 7:30,1,05/03/17,7:30:00,241.6618089
1493800200,233.8938368,235.7828316,235.7265733,89.56280473,132.4164251,194.5846904,3,03/05/17 8:30,1,05/03/17,8:30:00,416.5639203
1493803800,234.2540086,234.3342562,235.2445346,105.8323745,108.4613154,118.9693681,3,03/05/17 9:30,1,05/03/17,9:30:00,333.263058
1493807400,234.0574068,234.4184124,236.387657,31.02484972,92.51603765,84.0397538,3,03/05/17 10:30,1,05/03/17,10:30:00,207.5806412
1493811000,237.7028508,239.6061896,238.9416985,18.13379363,59.64851242,62.15419942,3,03/05/17 11:30,1,05/03/17,11:30:00,139.9365055
1493814600,237.5744038,240.0122891,239.1657554,103.747689,12.97254457,134.6971692,3,03/05/17 12:30,1,05/03/17,12:30:00,251.4174027
1493818200,233.1597647,235.4200165,241.229709,8.757775478,99.92934624,151.8105325,3,03/05/17 13:30,1,05/03/17,13:30:00,260.4976542
1493821800,239.9532228,242.4168916,241.7140977,0,87.46323246,64.12822412,3,03/05/17 14:30,1,05/03/17,14:30:00,151.5914566
1493825400,240.9814266,242.4172644,242.6013715,87.37459819,83.11505411,135.773687,3,03/05/17 15:30,1,05/03/17,15:30:00,306.2633393
1493829000,240.6962725,239.9494043,242.2241148,2.756725121,72.40141155,52.51551562,3,03/05/17 16:30,1,05/03/17,16:30:00,127.6736523
1493832600,240.6313909,240.7562637,242.0466032,0,125.5532628,88.69458585,3,03/05/17 17:30,1,05/03/17,17:30:00,214.2478487
1493836200,240.5880547,240.7032812,241.7232434,0.076706823,122.330338,84.56884921,3,03/05/17 18:30,1,05/03/17,18:30:00,206.975894
1493839800,237.5535304,238.8556171,238.5810767,0,119.589302,55.71687804,3,03/05/17 19:30,1,05/03/17,19:30:00,175.3061801
1493843400,238.7449353,240.9189778,240.0605199,0,92.33365159,51.92831946,3,03/05/17 20:30,1,05/03/17,20:30:00,144.2619711
1493847000,239.6298877,241.3381475,239.9216711,0,97.05294549,113.4099958,3,03/05/17 21:30,1,05/03/17,21:30:00,210.4629413
1493850600,236.7586217,238.0872152,241.3525799,0.003240209,94.88812247,122.4889602,3,03/05/17 22:30,1,05/03/17,22:30:00,217.3803229
1493854200,239.3561505,240.5930899,239.2075117,0,95.74655314,50.48264582,3,03/05/17 23:30,1,05/03/17,23:30:00,146.229199
1493857800,239.3408355,240.5193939,238.8871776,0,93.39257594,246.9516163,3,04/05/17 0:30,2,05/04/17,0:30:00,340.3441923
1493861400,234.1974068,234.9823203,235.8510693,0.001168746,96.38247992,83.50309356,3,04/05/17 1:30,2,05/04/17,1:30:00,179.8867422
1493865000,225.9844642,227.2190548,232.2159241,5.742498614,233.8218639,73.10782128,3,04/05/17 2:30,2,05/04/17,2:30:00,312.6721838
1493868600,230.4313326,232.3737978,233.5623978,8.695335833,89.44140836,75.94353134,3,04/05/17 3:30,2,05/04/17,3:30:00,174.0802755
1493872200,235.8524413,238.6329403,238.1677314,79.93529205,34.21927862,102.6812879,3,04/05/17 4:30,2,05/04/17,4:30:00,216.8358586
1493875800,236.4580614,239.019312,239.1908029,54.56410702,114.1742877,150.1201522,3,04/05/17 5:30,2,05/04/17,5:30:00,318.8585469
1493879400,236.839419,239.6379797,239.0147737,35.28246102,118.9361186,73.64705868,3,04/05/17 6:30,2,05/04/17,6:30:00,227.8656383
1493883000,238.0793398,239.8190642,240.1142357,0,93.80086656,85.32333931,3,04/05/17 7:30,2,05/04/17,7:30:00,179.1242059
1493886600,232.0078242,234.3236939,233.6308479,31.56182472,91.5115799,122.2655389,3,04/05/17 8:30,2,05/04/17,8:30:00,245.3389435
1493890200,230.9944639,232.4095328,232.9047657,31.58167785,102.4045608,72.38891645,3,04/05/17 9:30,2,05/04/17,9:30:00,206.3751551
1493893800,232.2456788,232.6242637,233.9397223,37.14248554,94.06674257,110.8417238,3,04/05/17 10:30,2,05/04/17,10:30:00,242.0509519
1493897400,233.412004,235.4004349,236.0543502,49.29191311,91.94899945,129.4945643,3,04/05/17 11:30,2,05/04/17,11:30:00,270.7354768
1493901000,229.2103708,231.2521694,236.4240258,87.69207239,61.98703655,81.03487234,3,04/05/17 12:30,2,05/04/17,12:30:00,230.7139813
1493904600,228.0202773,231.1144678,229.6900217,0,83.71661999,104.9390227,3,04/05/17 13:30,2,05/04/17,13:30:00,188.6556427
1493908200,229.6276831,233.2353217,232.9356489,0.567276128,85.16533326,50.99563842,3,04/05/17 14:30,2,05/04/17,14:30:00,136.7282478
1493911800,233.8872911,235.0236752,236.2566024,123.1069897,74.49893928,62.76315931,3,04/05/17 15:30,2,05/04/17,15:30:00,260.3690883
1493915400,235.6063309,235.0965865,238.1672959,152.829022,111.5033907,88.86460728,3,04/05/17 16:30,2,05/04/17,16:30:00,353.19702
1493919000,233.2313754,232.6771611,241.599964,0.005845608,1271.093076,75.12139699,3,04/05/17 17:30,2,05/04/17,17:30:00,1346.220319
1493922600,239.5420004,239.0193708,243.8214116,0.000946424,1228.821078,64.79860289,3,04/05/17 18:30,2,05/04/17,18:30:00,1293.620627
1493926200,240.3640044,240.1332283,242.2874025,0,1155.897525,47.71425919,3,04/05/17 19:30,2,05/04/17,19:30:00,1203.611785
1493929800,241.4097052,241.469921,243.5156475,0,1063.090964,46.25920952,3,04/05/17 20:30,2,05/04/17,20:30:00,1109.350174
1493933400,236.6369732,237.3247639,243.349582,0.005125229,1120.004166,57.93542026,3,04/05/17 21:30,2,05/04/17,21:30:00,1177.944712
1493937000,241.6676752,241.8988143,241.8325766,0,1091.152361,67.316396,3,04/05/17 22:30,2,05/04/17,22:30:00,1158.468757
1493940600,239.7800339,240.2922321,239.3502345,0,722.6117772,64.68300869,3,04/05/17 23:30,2,05/04/17,23:30:00,787.2947859
1493944200,239.4496551,240.8755652,239.4423858,0,97.06153403,75.9214312,3,05/05/17 0:30,3,05/05/17,0:30:00,172.9829652
1493947800,233.5111122,234.6236287,235.4456256,13.9671694,82.71491657,138.5227448,3,05/05/17 1:30,3,05/05/17,1:30:00,235.2048308
1493951400,232.7502795,235.4038532,235.0893962,27.62904516,54.56664408,134.3657712,3,05/05/17 2:30,3,05/05/17,2:30:00,216.5614604
1493955000,236.6066089,239.3789201,238.6544586,86.55903342,50.53468752,63.95306946,3,05/05/17 3:30,3,05/05/17,3:30:00,201.0467904
1493958600,232.7907623,236.2154577,234.8459796,28.90221253,97.4952952,132.8114062,3,05/05/17 4:30,3,05/05/17,4:30:00,259.2089139
1493962200,231.5684586,234.5352114,236.6354838,7.121783436,107.8879413,69.34812408,3,05/05/17 5:30,3,05/05/17,5:30:00,184.3578488
1493965800,236.4208281,238.9073715,237.6342517,6.576781041,101.656107,80.54013983,3,05/05/17 6:30,3,05/05/17,6:30:00,188.7730278
1493969400,240.8371064,244.02027,242.841222,27.162647,80.87386624,188.3027768,3,05/05/17 7:30,3,05/05/17,7:30:00,296.33929
1493973000,235.5765599,237.6858715,236.9529117,24.60551092,104.2497982,157.7813121,3,05/05/17 8:30,3,05/05/17,8:30:00,286.6366212
1493976600,235.2726186,236.7288718,235.9239507,0,65.00201787,195.914699,3,05/05/17 9:30,3,05/05/17,9:30:00,260.9167169
1493980200,235.2093446,236.9628526,239.7457082,23.94712991,58.61469936,183.7312247,3,05/05/17 10:30,3,05/05/17,10:30:00,266.2930539
1493983800,240.8251744,243.7322459,242.181741,34.52152062,153.8465364,150.5536031,3,05/05/17 11:30,3,05/05/17,11:30:00,338.9216601
1493987400,234.067166,236.738546,235.7658312,11.07287783,98.56896336,181.4143236,3,05/05/17 12:30,3,05/05/17,12:30:00,291.0561648
1493991000,229.4004153,231.7814364,230.8663211,54.25190016,122.6020243,122.8597699,3,05/05/17 13:30,3,05/05/17,13:30:00,299.7136943
1493994600,232.878966,235.4798081,233.3620875,0,107.3322694,123.7447395,3,05/05/17 14:30,3,05/05/17,14:30:00,231.0770089
1493998200,236.2670629,238.4254952,238.0010449,67.76709451,86.84621254,113.0408248,3,05/05/17 15:30,3,05/05/17,15:30:00,267.6541319
1494001800,239.1896879,238.6193817,240.1775256,164.4489989,92.45594632,77.79628357,3,05/05/17 16:30,3,05/05/17,16:30:00,334.7012288
1494005400,239.8577401,238.942725,241.2154843,0.000620185,792.0408999,108.8845877,3,05/05/17 17:30,3,05/05/17,17:30:00,900.9261078
1494009000,240.9198101,240.3167982,241.901432,0,874.6507868,82.01538539,3,05/05/17 18:30,3,05/05/17,18:30:00,956.6661722
1494012600,238.1680669,237.781567,243.6573169,0.004148709,775.3962585,55.29218848,3,05/05/17 19:30,3,05/05/17,19:30:00,830.6925957
1494016200,242.8215505,242.5567566,242.3813624,0,798.1540162,54.10841492,3,05/05/17 20:30,3,05/05/17,20:30:00,852.2624311
1494019800,240.9703469,240.8705578,239.8854306,0,712.8647632,51.92291888,3,05/05/17 21:30,3,05/05/17,21:30:00,764.7876821
1494023400,237.6986807,237.3503825,237.2002102,0,689.2640146,71.47924072,3,05/05/17 22:30,3,05/05/17,22:30:00,760.7432553
1494027000,235.8573505,235.7711343,235.4446971,0,739.1047065,84.30206765,3,05/05/17 23:30,3,05/05/17,23:30:00,823.4067741
1494203400,236.3125601,238.424297,237.063775,0,240.1284676,66.62359416,3,08/05/17 0:30,4,05/08/17,0:30:00,306.7520617
1494207000,230.9139334,233.2926854,232.3231588,0,275.0573965,68.14382497,3,08/05/17 1:30,4,05/08/17,1:30:00,343.2012215
1494210600,230.267635,232.9558967,233.3519736,0,85.53331048,100.5790855,3,08/05/17 2:30,4,05/08/17,2:30:00,186.1123959
1494214200,230.6033412,233.1054652,233.3760626,4.475698064,108.1180083,130.3265398,3,08/05/17 3:30,4,05/08/17,3:30:00,242.9202462
1494217800,227.2725801,230.8236556,230.7200179,38.60554266,147.0092846,213.2309564,3,08/05/17 4:30,4,05/08/17,4:30:00,398.8457836
1494221400,228.6099276,231.282963,232.1810085,21.31955554,155.9866102,162.3943069,3,08/05/17 5:30,4,05/08/17,5:30:00,339.7004726
1494225000,232.7045135,235.0269404,234.8057562,51.1904864,123.0400226,139.563099,3,08/05/17 6:30,4,05/08/17,6:30:00,313.793608
1494228600,238.2239607,241.3212994,240.6786639,0,48.26184924,127.6452561,3,08/05/17 7:30,4,05/08/17,7:30:00,175.9071054
1494232200,232.3212034,235.6770317,234.6354736,0,68.11707349,73.43411558,3,08/05/17 8:30,4,05/08/17,8:30:00,141.5511891
1494235800,232.0087033,233.6913794,233.6307498,0,118.2988687,146.297102,3,08/05/17 9:30,4,05/08/17,9:30:00,264.5959707
1494239400,234.5749803,236.1162785,236.458395,0,158.2418487,199.0670621,3,08/05/17 10:30,4,05/08/17,10:30:00,357.3089108
1494243000,237.3121939,239.8599343,239.3810108,7.529661102,120.4297112,154.6313066,3,08/05/17 11:30,4,05/08/17,11:30:00,282.5906789
1494246600,240.1447255,242.1449456,242.4692988,108.2517682,462.5725004,127.0320704,3,08/05/17 12:30,4,05/08/17,12:30:00,697.856339
1494250200,238.259743,240.6048897,240.7421933,57.57600718,609.3021121,47.04891384,3,08/05/17 13:30,4,05/08/17,13:30:00,713.9270331
1494253800,232.6871165,234.2584006,235.3176399,21.96589975,130.780402,110.7966073,3,08/05/17 14:30,4,05/08/17,14:30:00,263.542909
1494257400,230.0800179,232.1850237,233.0776116,106.5876733,135.4982233,98.45388227,3,08/05/17 15:30,4,05/08/17,15:30:00,340.5397788
1494261000,229.7436342,233.9037073,235.2637982,180.6232519,146.4896667,90.5778806,3,08/05/17 16:30,4,05/08/17,16:30:00,417.6907991
1494264600,234.2230784,233.8347419,236.6077616,96.50680436,440.3887673,57.87807927,3,08/05/17 17:30,4,05/08/17,17:30:00,594.7736509
1494268200,232.6865195,232.573452,241.6252217,31.84466124,647.716979,69.09081673,3,08/05/17 18:30,4,05/08/17,18:30:00,748.6524569
1494271800,240.1283954,240.532036,242.2800511,32.83184155,672.5460945,42.19812765,3,08/05/17 19:30,4,05/08/17,19:30:00,747.5760637
1494275400,241.4359687,242.3276201,243.1640153,33.65642947,653.0918049,81.04033188,3,08/05/17 20:30,4,05/08/17,20:30:00,767.7885663
1494279000,239.9990925,240.8787733,242.2877917,33.19532379,581.0828755,44.84755633,3,08/05/17 21:30,4,05/08/17,21:30:00,659.1257556
1494282600,241.2215323,242.4176905,243.1751266,33.04568316,600.8176903,55.07495209,3,08/05/17 22:30,4,05/08/17,22:30:00,688.9383255
1494286200,232.6708012,233.9740285,242.6146662,32.02561568,576.0626255,64.81741775,3,08/05/17 23:30,4,05/08/17,23:30:00,672.9056589
1494289800,238.0779823,238.9833907,239.9522632,4.460122935,540.8339644,40.68151227,3,09/05/17 0:30,5,05/09/17,0:30:00,585.9755996
1494293400,233.0153622,234.1354694,234.3902145,0,718.7498101,73.69117498,3,09/05/17 1:30,5,05/09/17,1:30:00,792.440985
1494297000,231.0365472,232.755127,233.2555141,17.03155582,222.6386317,104.545515,3,09/05/17 2:30,5,05/09/17,2:30:00,344.2157025
1494300600,229.0774354,231.6134266,232.3600613,159.2708794,49.27198272,79.12625319,3,09/05/17 3:30,5,05/09/17,3:30:00,287.6691153
1494304200,227.3062383,229.1143239,230.2283733,44.60056132,95.06744503,76.95495653,3,09/05/17 4:30,5,05/09/17,4:30:00,216.6229629
1494307800,226.5419372,229.8943949,232.1751369,6.48978592,99.97634483,65.35803761,3,09/05/17 5:30,5,05/09/17,5:30:00,171.8241684
1494311400,233.1343728,236.0505879,235.8478455,10.05757282,123.4833109,109.8892976,3,09/05/17 6:30,5,05/09/17,6:30:00,243.4301813
1494315000,237.7764273,241.6209041,240.3563831,0,24.22683343,90.39189281,3,09/05/17 7:30,5,05/09/17,7:30:00,114.6187262
1494318600,232.2592579,235.4504821,234.6631333,0.066242574,83.13216504,63.47859523,3,09/05/17 8:30,5,05/09/17,8:30:00,146.6770028
1494322200,232.1886733,233.4188721,233.5990528,0,187.0267687,37.98486537,3,09/05/17 9:30,5,05/09/17,9:30:00,225.011634
1494325800,227.841927,229.7845131,237.1943389,0.00700247,180.2113196,69.02003726,3,09/05/17 10:30,5,05/09/17,10:30:00,249.2383593
1494329400,227.6130668,230.6577832,241.9103263,0.00718788,162.3734862,67.01547977,3,09/05/17 11:30,5,05/09/17,11:30:00,229.3961539
1494333000,238.2200089,240.8498547,240.0206893,12.6038291,107.2546208,41.61660591,3,09/05/17 12:30,5,05/09/17,12:30:00,161.4750558
1494336600,233.2348083,235.2019158,236.8667145,0.00196394,82.76339285,68.73505878,3,09/05/17 13:30,5,05/09/17,13:30:00,151.5004156
1494340200,237.3139914,239.6937265,239.4005756,0,57.1196719,93.71345586,3,09/05/17 14:30,5,05/09/17,14:30:00,150.8331278
1494343800,240.4975665,240.4831914,243.3281252,0,11.64205053,79.20956716,3,09/05/17 15:30,5,05/09/17,15:30:00,90.85161769
1494347400,239.9579634,238.5675912,241.7776529,0,102.0166944,62.97713058,3,09/05/17 16:30,5,05/09/17,16:30:00,164.993825
1494351000,238.0885308,237.1697466,243.5649236,0.004450793,248.5507311,58.53716001,3,09/05/17 17:30,5,05/09/17,17:30:00,307.0923419
1494354600,241.407723,241.0826502,243.5051842,0,48.45547188,81.55477187,3,09/05/17 18:30,5,05/09/17,18:30:00,130.0102438
1494358200,239.0546508,239.2460119,242.3027257,0.001105542,46.96097449,44.58614522,3,09/05/17 19:30,5,05/09/17,19:30:00,91.54822525
1494361800,239.9978478,240.7392482,241.5473896,0,45.9398487,61.16495445,3,09/05/17 20:30,5,05/09/17,20:30:00,107.1048031
1494365400,241.4098236,242.4763063,242.6988592,0,46.68853226,67.59754902,3,09/05/17 21:30,5,05/09/17,21:30:00,114.2860813
1494369000,242.1078893,243.1486559,242.9699739,0,46.25431691,42.03164955,3,09/05/17 22:30,5,05/09/17,22:30:00,88.28596647
